,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score
173,서울특별시 용산구 청파동1가,용산구,청파동1가,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503
174,서울특별시 용산구 청파동2가,용산구,청파동2가,0.0,0.0,0.0,0.6382978723404255,0.0,0.125,0.0,0.0,0.0,0.0,0.7632978723404255
175,서울특별시 용산구 청파동3가,용산구,청파동3가,0.0,0.0,0.0,0.0,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.2097826086956522
176,서울특별시 용산구 원효로1가,용산구,원효로1가,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.8088652482269503
177,서울특별시 용산구 원효로2가,용산구,원효로2가,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333
178,서울특별시 용산구 신창동,용산구,신창동,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
179,서울특별시 용산구 산천동,용산구,산천동,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.0,0.0,0.0,0.0,0.3377659574468085
180,서울특별시 용산구 청암동,용산구,청암동,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
181,서울특별시 용산구 원효로3가,용산구,원효로3가,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333
182,서울특별시 용산구 원효로4가,용산구,원효로4가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184
183,서울특별시 용산구 효창동,용산구,효창동,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.625,0.0,0.0,0.0,0.0,0.9710992907801418
184,서울특별시 용산구 도원동,용산구,도원동,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
185,서울특별시 용산구 용문동,용산구,용문동,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503
186,서울특별시 용산구 문배동,용산구,문배동,0.0,0.0,0.0,0.6382978723404255,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.8966312056737588
187,서울특별시 용산구 신계동,용산구,신계동,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.0,0.0,0.0,0.0,0.4627659574468085
188,서울특별시 용산구 한강로1가,용산구,한강로1가,0.0,0.0,0.0,0.0,0.26666666666666666,0.375,0.0,0.0,0.0,0.0,0.6416666666666666
189,서울특별시 용산구 한강로2가,용산구,한강로2가,0.0,0.0,3.333333333333333,0.425531914893617,1.2,0.5,0.43478260869565216,0.0,0.0,0.0,5.893647856922602
190,서울특별시 용산구 용산동3가,용산구,용산동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,서울특별시 용산구 용산동5가,용산구,용산동5가,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.43478260869565216,0.0,0.0,0.0,0.7725485661424606
192,서울특별시 용산구 한강로3가,용산구,한강로3가,0.0,2.5,3.333333333333333,0.851063829787234,0.5333333333333333,0.75,0.43478260869565216,5.0,0.0,5.0,18.402513105149552
193,서울특별시 용산구 이촌동,용산구,이촌동,0.0,0.0,0.0,0.851063829787234,0.4,1.0,0.8695652173913043,0.0,0.0,0.0,3.120629047178538
194,서울특별시 용산구 이태원동,용산구,이태원동,3.333333333333333,0.0,0.0,0.851063829787234,1.7333333333333334,1.125,0.43478260869565216,0.0,0.0,0.0,7.477513105149553
195,서울특별시 용산구 한남동,용산구,한남동,0.0,0.0,0.0,0.851063829787234,1.2,0.875,1.7391304347826086,0.0,0.0,0.0,4.665194264569843
196,서울특별시 용산구 동빙고동,용산구,동빙고동,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.43478260869565216,0.0,0.0,0.0,0.8975485661424606
197,서울특별시 용산구 서빙고동,용산구,서빙고동,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.0,0.0,0.0,0.0,0.4627659574468085
198,서울특별시 용산구 주성동,용산구,주성동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,서울특별시 용산구 용산동6가,용산구,용산동6가,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
200,서울특별시 용산구 보광동,용산구,보광동,0.0,1.25,0.0,0.425531914893617,0.4,0.25,0.0,0.0,0.0,0.0,2.325531914893617
201,서울특별시 성동구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,서울특별시 성동구 상왕십리동,성동구,상왕십리동,0.0,0.0,0.0,0.425531914893617,0.4,0.25,0.0,0.0,0.0,0.0,1.075531914893617
203,서울특별시 성동구 하왕십리동,성동구,하왕십리동,0.0,0.0,3.333333333333333,0.425531914893617,0.6666666666666666,0.875,0.8695652173913043,0.0,0.0,0.0,6.170097132284921
204,서울특별시 성동구 홍익동,성동구,홍익동,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333
205,서울특별시 성동구 도선동,성동구,도선동,0.0,0.0,0.0,0.6382978723404255,0.5333333333333333,0.375,0.43478260869565216,0.0,0.0,0.0,1.9814138143694109
206,서울특별시 성동구 마장동,성동구,마장동,0.0,0.0,0.0,1.0638297872340425,0.5333333333333333,0.375,0.0,0.0,0.0,0.0,1.9721631205673757
207,서울특별시 성동구 사근동,성동구,사근동,0.0,0.0,0.0,0.6382978723404255,0.4,0.375,0.0,0.0,0.0,0.0,1.4132978723404255
208,서울특별시 성동구 행당동,성동구,행당동,6.666666666666666,2.5,0.0,2.127659574468085,1.4666666666666668,0.875,1.3043478260869565,0.0,0.0,5.0,19.940340733888377
209,서울특별시 성동구 응봉동,성동구,응봉동,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
210,서울특별시 성동구 금호동1가,성동구,금호동1가,0.0,0.0,0.0,0.0,0.26666666666666666,0.375,0.0,0.0,0.0,0.0,0.6416666666666666
211,서울특별시 성동구 금호동2가,성동구,금호동2가,0.0,0.0,0.0,0.0,0.4,0.375,0.0,0.0,0.0,0.0,0.775
212,서울특별시 성동구 금호동3가,성동구,금호동3가,0.0,1.25,0.0,0.2127659574468085,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1.7294326241134752
213,서울특별시 성동구 금호동4가,성동구,금호동4가,0.0,0.0,0.0,0.2127659574468085,0.4,0.625,0.0,0.0,0.0,0.0,1.2377659574468085
214,서울특별시 성동구 옥수동,성동구,옥수동,0.0,0.0,0.0,0.425531914893617,0.4,0.5,0.0,0.0,0.0,0.0,1.325531914893617
215,서울특별시 성동구 성수동1가,성동구,성수동1가,0.0,0.0,0.0,1.276595744680851,1.7333333333333334,1.875,0.43478260869565216,0.0,0.0,0.0,5.319711686709836
216,서울특별시 성동구 성수동2가,성동구,성수동2가,0.0,1.25,0.0,1.4893617021276595,2.9333333333333336,1.75,0.8695652173913043,0.0,0.0,0.0,8.292260252852298
217,서울특별시 성동구 송정동,성동구,송정동,0.0,0.0,0.0,0.0,0.4,0.375,0.0,0.0,0.0,0.0,0.775
218,서울특별시 성동구 용답동,성동구,용답동,0.0,1.25,0.0,0.851063829787234,0.9333333333333333,0.25,0.0,0.0,0.0,0.0,3.284397163120567
219,서울특별시 광진구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,서울특별시 광진구 중곡동,광진구,중곡동,0.0,1.25,0.0,1.702127659574468,2.9333333333333336,2.875,0.0,0.0,0.0,0.0,8.760460992907802
221,서울특별시 광진구 능동,광진구,능동,0.0,0.0,0.0,0.851063829787234,0.5333333333333333,0.875,0.0,0.0,0.0,0.0,2.259397163120567
222,서울특별시 광진구 구의동,광진구,구의동,0.0,6.25,0.0,2.978723404255319,2.8000000000000003,2.625,2.1739130434782608,0.0,0.0,5.0,21.827636447733582
223,서울특별시 광진구 광장동,광진구,광장동,0.0,0.0,3.333333333333333,0.851063829787234,0.9333333333333333,0.75,0.8695652173913043,0.0,0.0,0.0,6.737295713845205
224,서울특별시 광진구 자양동,광진구,자양동,0.0,3.75,3.333333333333333,4.25531914893617,3.7333333333333334,3.5,1.7391304347826086,5.0,0.0,5.0,30.311116250385446
225,서울특별시 광진구 화양동,광진구,화양동,3.333333333333333,1.25,3.333333333333333,3.404255319148936,2.2666666666666666,1.75,0.8695652173913043,0.0,0.0,0.0,16.207153869873572
226,서울특별시 광진구 군자동,광진구,군자동,0.0,1.25,3.333333333333333,0.851063829787234,0.9333333333333333,1.25,0.8695652173913043,0.0,10.0,0.0,18.487295713845207
227,서울특별시 동대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,서울특별시 동대문구 신설동,동대문구,신설동,0.0,0.0,3.333333333333333,0.6382978723404255,0.8,0.5,0.43478260869565216,0.0,0.0,0.0,5.7064138143694105
229,서울특별시 동대문구 용두동,동대문구,용두동,0.0,1.25,0.0,1.276595744680851,1.8666666666666667,0.875,0.0,0.0,0.0,0.0,5.268262411347518
230,서울특별시 동대문구 제기동,동대문구,제기동,0.0,0.0,0.0,1.702127659574468,1.4666666666666668,0.5,0.0,0.0,0.0,0.0,3.6687943262411347
231,서울특별시 동대문구 전농동,동대문구,전농동,3.333333333333333,1.25,0.0,1.4893617021276595,1.8666666666666667,1.875,0.0,5.0,0.0,0.0,14.814361702127659
232,서울특별시 동대문구 답십리동,동대문구,답십리동,0.0,0.0,0.0,1.9148936170212765,1.6,2.375,0.43478260869565216,0.0,0.0,0.0,6.324676225716928
233,서울특별시 동대문구 장안동,동대문구,장안동,3.333333333333333,2.5,3.333333333333333,4.25531914893617,2.8000000000000003,3.375,0.43478260869565216,5.0,0.0,0.0,25.03176842429849
234,서울특별시 동대문구 청량리동,동대문구,청량리동,0.0,1.25,0.0,0.6382978723404255,0.5333333333333333,0.375,0.0,0.0,0.0,0.0,2.7966312056737586
235,서울특별시 동대문구 회기동,동대문구,회기동,0.0,0.0,0.0,1.0638297872340425,0.6666666666666666,1.0,1.3043478260869565,0.0,0.0,0.0,4.034844279987666
236,서울특별시 동대문구 휘경동,동대문구,휘경동,0.0,0.0,0.0,1.702127659574468,1.2,1.125,0.0,0.0,0.0,0.0,4.027127659574468
237,서울특별시 동대문구 이문동,동대문구,이문동,3.333333333333333,1.25,0.0,2.553191489361702,1.4666666666666668,1.375,0.8695652173913043,0.0,0.0,0.0,10.847756706753007
238,서울특별시 중랑구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,서울특별시 중랑구 면목동,중랑구,면목동,0.0,2.5,0.0,3.617021276595745,3.333333333333333,4.75,0.43478260869565216,0.0,0.0,0.0,14.63513721862473
240,서울특별시 중랑구 상봉동,중랑구,상봉동,0.0,3.75,0.0,1.276595744680851,1.4666666666666668,1.875,1.3043478260869565,0.0,10.0,5.0,24.672610237434476
241,서울특별시 중랑구 중화동,중랑구,중화동,0.0,1.25,3.333333333333333,0.851063829787234,1.7333333333333334,1.5,0.0,0.0,0.0,0.0,8.6677304964539
242,서울특별시 중랑구 묵동,중랑구,묵동,0.0,0.0,3.333333333333333,1.276595744680851,1.2,2.0,0.0,0.0,0.0,0.0,7.809929078014184
243,서울특별시 중랑구 망우동,중랑구,망우동,3.333333333333333,1.25,0.0,1.702127659574468,2.0,1.375,0.0,0.0,0.0,0.0,9.660460992907801
244,서울특별시 중랑구 신내동,중랑구,신내동,3.333333333333333,1.25,0.0,1.0638297872340425,1.0666666666666667,1.0,0.43478260869565216,0.0,0.0,0.0,8.148612395929694
245,서울특별시 성북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,서울특별시 성북구 성북동,성북구,성북동,0.0,0.0,0.0,0.851063829787234,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,1.2427304964539008
247,서울특별시 성북구 성북동1가,성북구,성북동1가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.43478260869565216,0.0,0.0,0.0,0.9058818994757939
248,서울특별시 성북구 돈암동,성북구,돈암동,0.0,0.0,0.0,0.6382978723404255,0.8,0.375,0.0,0.0,0.0,0.0,1.8132978723404256
249,서울특별시 성북구 동소문동1가,성북구,동소문동1가,3.333333333333333,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,3.7166666666666663
250,서울특별시 성북구 동소문동2가,성북구,동소문동2가,0.0,1.25,0.0,0.0,0.13333333333333333,0.0,0.43478260869565216,0.0,0.0,0.0,1.8181159420289856
251,서울특별시 성북구 동소문동3가,성북구,동소문동3가,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125
252,서울특별시 성북구 동소문동4가,성북구,동소문동4가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418
253,서울특별시 성북구 동소문동5가,성북구,동소문동5가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418
254,서울특별시 성북구 동소문동6가,성북구,동소문동6가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418
255,서울특별시 성북구 동소문동7가,성북구,동소문동7가,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
256,서울특별시 성북구 삼선동1가,성북구,삼선동1가,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.0,0.0,0.0,0.0,0.3377659574468085
257,서울특별시 성북구 삼선동2가,성북구,삼선동2가,0.0,0.0,0.0,0.2127659574468085,0.4,0.0,0.0,0.0,0.0,0.0,0.6127659574468085
258,서울특별시 성북구 삼선동3가,성북구,삼선동3가,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125
259,서울특별시 성북구 삼선동4가,성북구,삼선동4가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418
260,서울특별시 성북구 삼선동5가,성북구,삼선동5가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.375,0.0,0.0,0.0,0.0,0.7210992907801418
261,서울특별시 성북구 동선동1가,성북구,동선동1가,0.0,0.0,0.0,0.6382978723404255,0.26666666666666666,0.25,0.43478260869565216,0.0,0.0,5.0,6.589747147702744
262,서울특별시 성북구 동선동2가,성북구,동선동2가,0.0,0.0,0.0,0.0,0.13333333333333333,0.375,0.43478260869565216,0.0,0.0,0.0,0.9431159420289854
263,서울특별시 성북구 동선동3가,성북구,동선동3가,0.0,0.0,0.0,0.851063829787234,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,1.1093971631205672
264,서울특별시 성북구 동선동4가,성북구,동선동4가,0.0,1.25,0.0,0.0,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,1.8833333333333333
265,서울특별시 성북구 동선동5가,성북구,동선동5가,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085
266,서울특별시 성북구 안암동1가,성북구,안암동1가,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.375
267,서울특별시 성북구 안암동2가,성북구,안암동2가,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5588652482269504
268,서울특별시 성북구 안암동3가,성북구,안암동3가,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
269,서울특별시 성북구 안암동4가,성북구,안암동4가,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333
270,서울특별시 성북구 안암동5가,성북구,안암동5가,3.333333333333333,0.0,6.666666666666666,1.4893617021276595,0.9333333333333333,0.875,0.8695652173913043,0.0,0.0,0.0,14.167260252852298
271,서울특별시 성북구 보문동4가,성북구,보문동4가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,서울특별시 성북구 보문동5가,성북구,보문동5가,0.0,1.25,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.3833333333333333
273,서울특별시 성북구 보문동6가,성북구,보문동6가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184
274,서울특별시 성북구 보문동7가,성북구,보문동7가,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184
275,서울특별시 성북구 보문동1가,성북구,보문동1가,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
276,서울특별시 성북구 보문동2가,성북구,보문동2가,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333
277,서울특별시 성북구 보문동3가,성북구,보문동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,서울특별시 성북구 정릉동,성북구,정릉동,0.0,1.25,0.0,2.765957446808511,2.0,2.0,0.0,0.0,0.0,0.0,8.01595744680851
279,서울특별시 성북구 길음동,성북구,길음동,0.0,2.5,3.333333333333333,0.6382978723404255,0.5333333333333333,0.75,0.8695652173913043,0.0,0.0,0.0,8.624529756398395
280,서울특별시 성북구 종암동,성북구,종암동,3.333333333333333,1.25,3.333333333333333,0.425531914893617,0.5333333333333333,1.875,0.8695652173913043,0.0,0.0,0.0,11.62009713228492
281,서울특별시 성북구 하월곡동,성북구,하월곡동,0.0,1.25,0.0,0.851063829787234,0.9333333333333333,1.375,0.8695652173913043,0.0,0.0,0.0,5.278962380511872
282,서울특별시 성북구 상월곡동,성북구,상월곡동,0.0,0.0,0.0,0.425531914893617,0.26666666666666666,0.5,0.0,0.0,0.0,0.0,1.1921985815602836
283,서울특별시 성북구 장위동,성북구,장위동,0.0,0.0,0.0,0.6382978723404255,0.5333333333333333,1.125,0.0,0.0,0.0,0.0,2.2966312056737586
284,서울특별시 성북구 석관동,성북구,석관동,0.0,1.25,3.333333333333333,0.851063829787234,0.8,0.875,0.0,0.0,0.0,0.0,7.109397163120567
285,서울특별시 강북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,서울특별시 강북구 미아동,강북구,미아동,10.0,2.5,3.333333333333333,4.25531914893617,3.7333333333333334,3.875,1.3043478260869565,0.0,0.0,5.0,34.00133364168979
287,서울특별시 강북구 번동,강북구,번동,6.666666666666666,1.25,3.333333333333333,1.9148936170212765,1.7333333333333334,2.125,0.43478260869565216,5.0,0.0,0.0,22.45800955905026
288,서울특별시 강북구 수유동,강북구,수유동,0.0,1.25,0.0,4.25531914893617,3.7333333333333334,3.375,0.43478260869565216,0.0,0.0,5.0,18.048435090965157
289,서울특별시 강북구 우이동,강북구,우이동,0.0,0.0,0.0,0.6382978723404255,0.5333333333333333,0.25,0.0,0.0,0.0,0.0,1.4216312056737588
290,서울특별시 도봉구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,서울특별시 도봉구 쌍문동,도봉구,쌍문동,3.333333333333333,0.0,3.333333333333333,2.127659574468085,2.5333333333333337,2.0,0.0,0.0,0.0,0.0,13.327659574468084
292,서울특별시 도봉구 방학동,도봉구,방학동,0.0,3.75,0.0,1.4893617021276595,2.0,1.375,0.0,0.0,0.0,5.0,13.61436170212766
293,서울특별시 도봉구 창동,도봉구,창동,0.0,2.5,3.333333333333333,4.25531914893617,2.0,3.25,0.8695652173913043,0.0,10.0,0.0,26.208217699660807
294,서울특별시 도봉구 도봉동,도봉구,도봉동,3.333333333333333,0.0,0.0,1.9148936170212765,1.7333333333333334,1.0,0.0,0.0,0.0,0.0,7.981560283687943
295,서울특별시 노원구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,서울특별시 노원구 월계동,노원구,월계동,0.0,0.0,0.0,1.9148936170212765,1.8666666666666667,2.625,1.3043478260869565,0.0,0.0,0.0,7.7109081097749
297,서울특별시 노원구 공릉동,노원구,공릉동,3.333333333333333,1.25,3.333333333333333,3.829787234042553,3.0666666666666664,2.75,1.3043478260869565,0.0,0.0,0.0,18.867468393462843
298,서울특별시 노원구 하계동,노원구,하계동,3.333333333333333,0.0,0.0,0.2127659574468085,1.0666666666666667,1.0,0.0,0.0,0.0,0.0,5.612765957446808
299,서울특별시 노원구 상계동,노원구,상계동,6.666666666666666,5.0,3.333333333333333,4.468085106382978,4.933333333333334,5.625,1.7391304347826086,10.0,0.0,0.0,41.76554887449892
300,서울특별시 노원구 중계동,노원구,중계동,3.333333333333333,3.75,0.0,2.3404255319148937,0.9333333333333333,2.0,0.43478260869565216,0.0,0.0,10.0,22.79187480727721
301,서울특별시 은평구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,서울특별시 은평구 수색동,은평구,수색동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,서울특별시 은평구 녹번동,은평구,녹번동,0.0,0.0,3.333333333333333,0.6382978723404255,1.0666666666666667,1.5,0.0,0.0,0.0,0.0,6.538297872340425
304,서울특별시 은평구 불광동,은평구,불광동,0.0,0.0,6.666666666666666,1.9148936170212765,1.4666666666666668,1.875,0.43478260869565216,0.0,10.0,0.0,22.35800955905026
305,서울특별시 은평구 갈현동,은평구,갈현동,0.0,0.0,3.333333333333333,3.617021276595745,1.3333333333333333,1.625,0.43478260869565216,0.0,0.0,0.0,10.343470551958063
306,서울특별시 은평구 구산동,은평구,구산동,3.333333333333333,0.0,0.0,0.6382978723404255,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,5.904964539007092
307,서울특별시 은평구 대조동,은평구,대조동,0.0,1.25,0.0,0.851063829787234,0.9333333333333333,1.5,0.8695652173913043,0.0,0.0,5.0,10.40396238051187
308,서울특별시 은평구 응암동,은평구,응암동,3.333333333333333,3.75,0.0,2.553191489361702,2.0,2.25,0.8695652173913043,0.0,0.0,0.0,14.75609004008634
309,서울특별시 은평구 역촌동,은평구,역촌동,0.0,0.0,0.0,1.702127659574468,1.6,1.25,0.0,0.0,0.0,0.0,4.552127659574468
310,서울특별시 은평구 신사동,은평구,신사동,6.666666666666666,0.0,3.333333333333333,4.680851063829787,3.5999999999999996,4.5,3.4782608695652173,0.0,0.0,10.0,36.259111933395005
311,서울특별시 은평구 증산동,은평구,증산동,0.0,0.0,0.0,0.425531914893617,0.4,0.875,0.0,0.0,0.0,0.0,1.7005319148936169
312,서울특별시 은평구 진관동,은평구,진관동,0.0,2.5,0.0,1.276595744680851,1.3333333333333333,1.375,0.8695652173913043,5.0,0.0,0.0,12.354494295405487
313,서울특별시 서대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,서울특별시 서대문구 충정로2가,서대문구,충정로2가,0.0,1.25,0.0,0.2127659574468085,0.4,0.25,0.43478260869565216,0.0,0.0,0.0,2.547548566142461
315,서울특별시 서대문구 충정로3가,서대문구,충정로3가,0.0,0.0,0.0,0.6382978723404255,0.13333333333333333,0.375,0.8695652173913043,0.0,0.0,0.0,2.016196423065063
316,서울특별시 서대문구 합동,서대문구,합동,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333
317,서울특별시 서대문구 미근동,서대문구,미근동,0.0,0.0,0.0,0.0,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,0.39166666666666666
318,서울특별시 서대문구 냉천동,서대문구,냉천동,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333
319,서울특별시 서대문구 천연동,서대문구,천연동,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418
320,서울특별시 서대문구 옥천동,서대문구,옥천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,서울특별시 서대문구 영천동,서대문구,영천동,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085
322,서울특별시 서대문구 현저동,서대문구,현저동,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4
323,서울특별시 서대문구 북아현동,서대문구,북아현동,0.0,0.0,0.0,0.0,1.0666666666666667,0.5,0.43478260869565216,0.0,0.0,0.0,2.0014492753623188
324,서울특별시 서대문구 홍제동,서대문구,홍제동,3.333333333333333,0.0,3.333333333333333,1.0638297872340425,1.7333333333333334,1.375,0.43478260869565216,0.0,0.0,0.0,11.273612395929694
325,서울특별시 서대문구 대현동,서대문구,대현동,0.0,1.25,0.0,1.0638297872340425,0.8,0.625,0.8695652173913043,0.0,0.0,0.0,4.608395004625347
326,서울특별시 서대문구 대신동,서대문구,대신동,0.0,0.0,0.0,0.2127659574468085,0.6666666666666666,0.375,0.43478260869565216,0.0,0.0,0.0,1.6892152328091272
327,서울특별시 서대문구 신촌동,서대문구,신촌동,0.0,0.0,0.0,0.0,0.6666666666666666,0.125,0.8695652173913043,0.0,10.0,0.0,11.66123188405797
328,서울특별시 서대문구 봉원동,서대문구,봉원동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,서울특별시 서대문구 창천동,서대문구,창천동,3.333333333333333,1.25,6.666666666666666,1.9148936170212765,1.2,1.5,3.0434782608695654,0.0,0.0,5.0,23.90837187789084
330,서울특별시 서대문구 연희동,서대문구,연희동,0.0,0.0,3.333333333333333,1.276595744680851,2.0,1.75,0.8695652173913043,0.0,0.0,0.0,9.229494295405487
331,서울특별시 서대문구 홍은동,서대문구,홍은동,0.0,0.0,0.0,1.4893617021276595,1.3333333333333333,0.875,0.0,0.0,0.0,0.0,3.6976950354609928
332,서울특별시 서대문구 북가좌동,서대문구,북가좌동,0.0,0.0,3.333333333333333,1.702127659574468,1.8666666666666667,1.75,0.0,0.0,0.0,0.0,8.652127659574468
333,서울특별시 서대문구 남가좌동,서대문구,남가좌동,3.333333333333333,1.25,0.0,1.0638297872340425,1.2,1.5,0.8695652173913043,0.0,0.0,0.0,9.21672833795868
334,서울특별시 마포구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,서울특별시 마포구 아현동,마포구,아현동,0.0,0.0,0.0,0.851063829787234,0.5333333333333333,0.625,0.8695652173913043,0.0,0.0,0.0,2.8789623805118714
336,서울특별시 마포구 공덕동,마포구,공덕동,0.0,0.0,3.333333333333333,0.851063829787234,1.0666666666666667,1.125,0.43478260869565216,0.0,0.0,0.0,6.810846438482886
337,서울특별시 마포구 신공덕동,마포구,신공덕동,0.0,0.0,0.0,0.2127659574468085,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.4225485661424608
338,서울특별시 마포구 도화동,마포구,도화동,3.333333333333333,0.0,0.0,2.127659574468085,0.5333333333333333,1.375,1.3043478260869565,0.0,0.0,0.0,8.673674067221707
339,서울특별시 마포구 용강동,마포구,용강동,0.0,0.0,0.0,0.425531914893617,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.6353145235892692
340,서울특별시 마포구 토정동,마포구,토정동,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085
