,address,gu,dong,mac_score,lot_score,burgerking_score,kfc_score,ministop_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent
124,서울특별시 중구 예관동,중구,예관동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
125,서울특별시 중구 묵정동,중구,묵정동,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,0.39166666666666666,0.0,0.0,0.0,4030,2679,66.5
126,서울특별시 중구 필동1가,중구,필동1가,0.0,0.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.0,0.375,0.0,0.0,0.0,0.0,1.2544326241134751,0.0,0.0,0.0,4030,2679,66.5
127,서울특별시 중구 필동2가,중구,필동2가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.26666666666666666,0.25,0.8695652173913043,0.0,0.0,0.0,1.5989978415047794,2423.5,2198.5,2013.5,4030,2679,66.5
128,서울특별시 중구 필동3가,중구,필동3가,0.0,0.0,3.333333333333333,0.0,0.0,0.425531914893617,0.4,0.125,0.0,0.0,0.0,0.0,4.283865248226951,0.0,0.0,0.0,4030,2679,66.5
129,서울특별시 중구 남학동,중구,남학동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
130,서울특별시 중구 주자동,중구,주자동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
131,서울특별시 중구 예장동,중구,예장동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.0,0.0,0.0,4030,2679,66.5
132,서울특별시 중구 장충동1가,중구,장충동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.43478260869565216,0.0,0.0,0.0,0.8181159420289854,2450.0,2250.0,2029.0,4030,2679,66.5
133,서울특별시 중구 장충동2가,중구,장충동2가,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.5333333333333333,0.5,0.0,0.0,0.0,0.0,1.4588652482269502,0.0,0.0,0.0,4030,2679,66.5
134,서울특별시 중구 광희동1가,중구,광희동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.43478260869565216,0.0,0.0,0.0,0.6931159420289854,0.0,0.0,0.0,4030,2679,66.5
135,서울특별시 중구 광희동2가,중구,광희동2가,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503,0.0,0.0,0.0,4030,2679,66.5
136,서울특별시 중구 쌍림동,중구,쌍림동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503,0.0,0.0,0.0,4030,2679,66.5
137,서울특별시 중구 을지로6가,중구,을지로6가,0.0,1.25,0.0,0.0,0.0,1.0638297872340425,0.6666666666666666,0.25,0.8695652173913043,0.0,10.0,5.0,19.100061671292014,0.0,0.0,0.0,4030,2679,66.5
138,서울특별시 중구 을지로7가,중구,을지로7가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,4030,2679,66.5
139,서울특별시 중구 을지로4가,중구,을지로4가,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,4030,2679,66.5
140,서울특별시 중구 을지로5가,중구,을지로5가,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.25,0.0,0.0,0.0,0.0,0.5166666666666666,0.0,0.0,0.0,4030,2679,66.5
141,서울특별시 중구 주교동,중구,주교동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184,0.0,0.0,0.0,4030,2679,66.5
142,서울특별시 중구 방산동,중구,방산동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
143,서울특별시 중구 오장동,중구,오장동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503,0.0,0.0,0.0,4030,2679,66.5
144,서울특별시 중구 을지로3가,중구,을지로3가,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.9049645390070922,0.0,0.0,0.0,4030,2679,66.5
145,서울특별시 중구 입정동,중구,입정동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
146,서울특별시 중구 산림동,중구,산림동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,4030,2679,66.5
147,서울특별시 중구 충무로3가,중구,충무로3가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.4,0.25,0.0,0.0,0.0,0.0,0.8627659574468085,0.0,0.0,0.0,4030,2679,66.5
148,서울특별시 중구 초동,중구,초동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.8088652482269503,2339.0,2189.0,2026.0,4030,2679,66.5
149,서울특별시 중구 인현동1가,중구,인현동1가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184,0.0,0.0,0.0,4030,2679,66.5
150,서울특별시 중구 저동2가,중구,저동2가,0.0,0.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.4,0.125,0.43478260869565216,0.0,0.0,0.0,1.8392152328091271,0.0,0.0,0.0,4030,2679,66.5
151,서울특별시 중구 신당동,중구,신당동,0.0,2.5,3.333333333333333,0.0,2.0,3.617021276595745,2.5333333333333337,2.5,0.43478260869565216,0.0,0.0,0.0,16.918470551958062,2227.333333333333,1895.25,1728.3225,4030,2679,66.5
152,서울특별시 중구 흥인동,중구,흥인동,0.0,0.0,3.333333333333333,0.0,0.0,0.2127659574468085,0.13333333333333333,0.375,0.8695652173913043,0.0,0.0,0.0,4.92399784150478,0.0,0.0,0.0,4030,2679,66.5
153,서울특별시 중구 무학동,중구,무학동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,1868.0,1698.0,4030,2679,66.5
154,서울특별시 중구 황학동,중구,황학동,0.0,0.0,6.666666666666666,0.0,0.0,0.6382978723404255,0.4,0.5,0.43478260869565216,5.0,0.0,0.0,13.639747147702744,0.0,0.0,0.0,4030,2679,66.5
155,서울특별시 중구 서소문동,중구,서소문동,0.0,0.0,0.0,0.0,0.6666666666666666,0.425531914893617,0.26666666666666666,0.25,1.7391304347826086,0.0,0.0,0.0,3.347995683009559,0.0,0.0,0.0,4030,2679,66.5
156,서울특별시 중구 정동,중구,정동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5588652482269504,0.0,0.0,0.0,4030,2679,66.5
157,서울특별시 중구 순화동,중구,순화동,0.0,0.0,3.333333333333333,0.0,0.0,0.2127659574468085,0.6666666666666666,0.625,0.8695652173913043,0.0,0.0,0.0,5.707331174838113,0.0,0.0,0.0,4030,2679,66.5
158,서울특별시 중구 의주로1가,중구,의주로1가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,4030,2679,66.5
159,서울특별시 중구 충정로1가,중구,충정로1가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,4030,2679,66.5
160,서울특별시 중구 중림동,중구,중림동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.4,0.375,0.0,0.0,0.0,0.0,1.200531914893617,0.0,0.0,0.0,4030,2679,66.5
161,서울특별시 중구 의주로2가,중구,의주로2가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030,2679,66.5
162,서울특별시 중구 만리동1가,중구,만리동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,4030,2679,66.5
163,서울특별시 중구 만리동2가,중구,만리동2가,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,4030,2679,66.5
164,서울특별시 용산구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
165,서울특별시 용산구 후암동,용산구,후암동,0.0,1.25,0.0,0.0,0.6666666666666666,0.6382978723404255,0.6666666666666666,0.625,0.0,0.0,0.0,0.0,3.8466312056737584,2297.0,1955.14,1865.14,3411,2543,74.6
166,서울특별시 용산구 용산동2가,용산구,용산동2가,0.0,0.0,0.0,0.0,1.3333333333333333,0.425531914893617,0.5333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,3.3519811902559358,0.0,0.0,0.0,3411,2543,74.6
167,서울특별시 용산구 용산동4가,용산구,용산동4가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,2543,74.6
168,서울특별시 용산구 갈월동,용산구,갈월동,0.0,1.25,0.0,0.0,0.0,0.425531914893617,0.26666666666666666,0.625,0.8695652173913043,0.0,0.0,0.0,3.436763798951588,2249.0,1999.0,1899.0,3411,2543,74.6
169,서울특별시 용산구 남영동,용산구,남영동,0.0,0.0,0.0,2.5,0.0,0.0,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,2.8916666666666666,0.0,0.0,0.0,3411,2543,74.6
170,서울특별시 용산구 용산동1가,용산구,용산동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3411,2543,74.6
171,서울특별시 용산구 동자동,용산구,동자동,3.333333333333333,2.5,3.333333333333333,2.5,0.0,0.2127659574468085,0.26666666666666666,0.625,0.43478260869565216,0.0,0.0,0.0,13.205881899475793,2390.0,2090.0,1890.0,3411,2543,74.6
172,서울특별시 용산구 서계동,용산구,서계동,0.0,1.25,0.0,0.0,0.6666666666666666,0.6382978723404255,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,2.938297872340425,2174.0,2048.0,1906.0,3411,2543,74.6
173,서울특별시 용산구 청파동1가,용산구,청파동1가,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503,0.0,0.0,0.0,3411,2543,74.6
174,서울특별시 용산구 청파동2가,용산구,청파동2가,0.0,0.0,0.0,0.0,0.6666666666666666,0.6382978723404255,0.0,0.125,0.0,0.0,0.0,0.0,1.429964539007092,0.0,0.0,0.0,3411,2543,74.6
175,서울특별시 용산구 청파동3가,용산구,청파동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.2097826086956522,0.0,0.0,0.0,3411,2543,74.6
176,서울특별시 용산구 원효로1가,용산구,원효로1가,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.8088652482269503,0.0,0.0,0.0,3411,2543,74.6
177,서울특별시 용산구 원효로2가,용산구,원효로2가,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.9249999999999999,2169.0,1934.0,1768.0,3411,2543,74.6
178,서울특별시 용산구 신창동,용산구,신창동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3411,2543,74.6
179,서울특별시 용산구 산천동,용산구,산천동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.0,0.0,0.0,0.0,0.3377659574468085,0.0,0.0,0.0,3411,2543,74.6
180,서울특별시 용산구 청암동,용산구,청암동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,2089.0,1799.0,1691.86,3411,2543,74.6
181,서울특별시 용산구 원효로3가,용산구,원효로3가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333,2160.0,1940.0,1795.0,3411,2543,74.6
182,서울특별시 용산구 원효로4가,용산구,원효로4가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184,0.0,0.0,0.0,3411,2543,74.6
183,서울특별시 용산구 효창동,용산구,효창동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.625,0.0,0.0,0.0,0.0,0.9710992907801418,0.0,0.0,0.0,3411,2543,74.6
184,서울특별시 용산구 도원동,용산구,도원동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3411,2543,74.6
185,서울특별시 용산구 용문동,용산구,용문동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.6838652482269503,0.0,0.0,0.0,3411,2543,74.6
186,서울특별시 용산구 문배동,용산구,문배동,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.8966312056737588,0.0,0.0,0.0,3411,2543,74.6
187,서울특별시 용산구 신계동,용산구,신계동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.0,0.0,0.0,0.0,0.4627659574468085,0.0,0.0,0.0,3411,2543,74.6
188,서울특별시 용산구 한강로1가,용산구,한강로1가,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.375,0.0,0.0,0.0,0.0,0.6416666666666666,0.0,0.0,0.0,3411,2543,74.6
189,서울특별시 용산구 한강로2가,용산구,한강로2가,0.0,0.0,3.333333333333333,0.0,0.0,0.425531914893617,1.2,0.5,0.43478260869565216,0.0,0.0,0.0,5.893647856922602,0.0,0.0,0.0,3411,2543,74.6
190,서울특별시 용산구 용산동3가,용산구,용산동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,2543,74.6
191,서울특별시 용산구 용산동5가,용산구,용산동5가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.43478260869565216,0.0,0.0,0.0,0.7725485661424607,0.0,0.0,0.0,3411,2543,74.6
192,서울특별시 용산구 한강로3가,용산구,한강로3가,0.0,2.5,3.333333333333333,2.5,0.6666666666666666,0.851063829787234,0.5333333333333333,0.75,0.43478260869565216,5.0,0.0,5.0,21.569179771816216,1858.0,1648.0,1528.0,3411,2543,74.6
193,서울특별시 용산구 이촌동,용산구,이촌동,0.0,0.0,0.0,0.0,1.3333333333333333,0.851063829787234,0.4,1.0,0.8695652173913043,0.0,0.0,0.0,4.4539623805118715,2057.0,1857.0,1740.0,3411,2543,74.6
194,서울특별시 용산구 이태원동,용산구,이태원동,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.851063829787234,1.7333333333333334,1.125,0.43478260869565216,0.0,0.0,0.0,8.14417977181622,0.0,0.0,0.0,3411,2543,74.6
195,서울특별시 용산구 한남동,용산구,한남동,0.0,0.0,0.0,2.5,0.0,0.851063829787234,1.2,0.875,1.7391304347826086,0.0,0.0,0.0,7.165194264569842,2402.0,2093.25,1945.5,3411,2543,74.6
196,서울특별시 용산구 동빙고동,용산구,동빙고동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.43478260869565216,0.0,0.0,0.0,0.8975485661424607,0.0,0.0,0.0,3411,2543,74.6
197,서울특별시 용산구 서빙고동,용산구,서빙고동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.25,0.0,0.0,0.0,0.0,0.4627659574468085,2218.0,1999.0,1860.0,3411,2543,74.6
198,서울특별시 용산구 주성동,용산구,주성동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,2543,74.6
199,서울특별시 용산구 용산동6가,용산구,용산동6가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3411,2543,74.6
200,서울특별시 용산구 보광동,용산구,보광동,0.0,1.25,0.0,0.0,0.0,0.425531914893617,0.4,0.25,0.0,0.0,0.0,0.0,2.325531914893617,0.0,0.0,0.0,3411,2543,74.6
201,서울특별시 성동구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202,서울특별시 성동구 상왕십리동,성동구,상왕십리동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.4,0.25,0.0,0.0,0.0,0.0,1.075531914893617,0.0,0.0,0.0,2457,1787,72.7
203,서울특별시 성동구 하왕십리동,성동구,하왕십리동,0.0,0.0,3.333333333333333,0.0,0.0,0.425531914893617,0.6666666666666666,0.875,0.8695652173913043,0.0,0.0,0.0,6.170097132284921,0.0,1898.0,1747.0,2457,1787,72.7
204,서울특별시 성동구 홍익동,성동구,홍익동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,2457,1787,72.7
205,서울특별시 성동구 도선동,성동구,도선동,0.0,0.0,0.0,0.0,0.6666666666666666,0.6382978723404255,0.5333333333333333,0.375,0.43478260869565216,0.0,0.0,0.0,2.648080481036078,0.0,1576.57,1419.43,2457,1787,72.7
206,서울특별시 성동구 마장동,성동구,마장동,0.0,0.0,0.0,0.0,0.6666666666666666,1.0638297872340425,0.5333333333333333,0.375,0.0,0.0,0.0,0.0,2.6388297872340423,0.0,1571.8066666666666,1420.8566666666666,2457,1787,72.7
207,서울특별시 성동구 사근동,성동구,사근동,0.0,0.0,0.0,0.0,2.0,0.6382978723404255,0.4,0.375,0.0,0.0,0.0,0.0,3.4132978723404253,0.0,0.0,0.0,2457,1787,72.7
208,서울특별시 성동구 행당동,성동구,행당동,6.666666666666666,2.5,0.0,2.5,0.6666666666666666,2.127659574468085,1.4666666666666668,0.875,1.3043478260869565,0.0,0.0,5.0,23.10700740055504,0.0,0.0,0.0,2457,1787,72.7
209,서울특별시 성동구 응봉동,성동구,응봉동,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,2457,1787,72.7
210,서울특별시 성동구 금호동1가,성동구,금호동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.375,0.0,0.0,0.0,0.0,0.6416666666666666,0.0,0.0,0.0,2457,1787,72.7
211,서울특별시 성동구 금호동2가,성동구,금호동2가,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.375,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,2457,1787,72.7
212,서울특별시 성동구 금호동3가,성동구,금호동3가,0.0,1.25,0.0,0.0,0.0,0.2127659574468085,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1.7294326241134752,0.0,0.0,0.0,2457,1787,72.7
213,서울특별시 성동구 금호동4가,성동구,금호동4가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.4,0.625,0.0,0.0,0.0,0.0,1.2377659574468085,0.0,1770.0,1620.0,2457,1787,72.7
214,서울특별시 성동구 옥수동,성동구,옥수동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.4,0.5,0.0,0.0,0.0,0.0,1.325531914893617,2265.0,1968.0,1815.0,2457,1787,72.7
215,서울특별시 성동구 성수동1가,성동구,성수동1가,0.0,0.0,0.0,0.0,0.6666666666666666,1.276595744680851,1.7333333333333334,1.875,0.43478260869565216,0.0,0.0,0.0,5.986378353376503,1976.5,1656.333333333333,1493.666666666667,2457,1787,72.7
216,서울특별시 성동구 성수동2가,성동구,성수동2가,0.0,1.25,0.0,0.0,2.6666666666666665,1.4893617021276595,2.9333333333333336,1.75,0.8695652173913043,0.0,0.0,0.0,10.958926919518964,1936.0466666666669,1689.38,1511.5733333333335,2457,1787,72.7
217,서울특별시 성동구 송정동,성동구,송정동,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.375,0.0,0.0,0.0,0.0,0.775,0.0,1506.0,1325.43,2457,1787,72.7
218,서울특별시 성동구 용답동,성동구,용답동,0.0,1.25,0.0,0.0,0.6666666666666666,0.851063829787234,0.9333333333333333,0.25,0.0,0.0,0.0,0.0,3.951063829787234,1748.0,1571.1899999999996,1420.38,2457,1787,72.7
219,서울특별시 광진구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
220,서울특별시 광진구 중곡동,광진구,중곡동,0.0,1.25,0.0,0.0,2.6666666666666665,1.702127659574468,2.9333333333333336,2.875,0.0,0.0,0.0,0.0,11.427127659574468,1727.0,1519.428333333333,1345.8566666666668,3915,2789,71.2
221,서울특별시 광진구 능동,광진구,능동,0.0,0.0,0.0,0.0,0.6666666666666666,0.851063829787234,0.5333333333333333,0.875,0.0,0.0,0.0,0.0,2.9260638297872337,1739.0,1515.715,1355.14,3915,2789,71.2
222,서울특별시 광진구 구의동,광진구,구의동,0.0,6.25,0.0,2.5,1.3333333333333333,2.978723404255319,2.8000000000000003,2.625,2.1739130434782608,0.0,0.0,5.0,25.660969781066914,0.0,1591.0,1461.355,3915,2789,71.2
223,서울특별시 광진구 광장동,광진구,광장동,0.0,0.0,3.333333333333333,0.0,1.3333333333333333,0.851063829787234,0.9333333333333333,0.75,0.8695652173913043,0.0,0.0,0.0,8.070629047178539,1768.785,1556.5,1399.64,3915,2789,71.2
224,서울특별시 광진구 자양동,광진구,자양동,0.0,3.75,3.333333333333333,0.0,3.333333333333333,4.25531914893617,3.7333333333333334,3.5,1.7391304347826086,5.0,0.0,5.0,33.64444958371878,1835.0,1573.9033333333334,1450.57,3915,2789,71.2
225,서울특별시 광진구 화양동,광진구,화양동,3.333333333333333,1.25,3.333333333333333,2.5,0.6666666666666666,3.404255319148936,2.2666666666666666,1.75,0.8695652173913043,0.0,0.0,0.0,19.37382053654024,1985.0,1595.0,1469.0,3915,2789,71.2
226,서울특별시 광진구 군자동,광진구,군자동,0.0,1.25,3.333333333333333,0.0,0.0,0.851063829787234,0.9333333333333333,1.25,0.8695652173913043,0.0,10.0,0.0,18.487295713845207,0.0,1542.0,1373.0,3915,2789,71.2
227,서울특별시 동대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
228,서울특별시 동대문구 신설동,동대문구,신설동,0.0,0.0,3.333333333333333,0.0,0.6666666666666666,0.6382978723404255,0.8,0.5,0.43478260869565216,0.0,0.0,0.0,6.3730804810360775,0.0,1699.0,1529.0,3680,2968,80.7
229,서울특별시 동대문구 용두동,동대문구,용두동,0.0,1.25,0.0,0.0,0.0,1.276595744680851,1.8666666666666667,0.875,0.0,0.0,0.0,0.0,5.268262411347518,1798.0,1539.785,1363.86,3680,2968,80.7
230,서울특별시 동대문구 제기동,동대문구,제기동,0.0,0.0,0.0,0.0,0.0,1.702127659574468,1.4666666666666668,0.5,0.0,0.0,0.0,0.0,3.6687943262411347,0.0,1496.43,1346.43,3680,2968,80.7
231,서울특별시 동대문구 전농동,동대문구,전농동,3.333333333333333,1.25,0.0,2.5,0.0,1.4893617021276595,1.8666666666666667,1.875,0.0,5.0,0.0,0.0,17.31436170212766,0.0,1497.965,1347.965,3680,2968,80.7
232,서울특별시 동대문구 답십리동,동대문구,답십리동,0.0,0.0,0.0,0.0,0.0,1.9148936170212765,1.6,2.375,0.43478260869565216,0.0,0.0,0.0,6.324676225716929,0.0,1536.5,1386.5,3680,2968,80.7
233,서울특별시 동대문구 장안동,동대문구,장안동,3.333333333333333,2.5,3.333333333333333,0.0,3.333333333333333,4.25531914893617,2.8000000000000003,3.375,0.43478260869565216,5.0,0.0,0.0,28.365101757631823,1839.0,1565.285,1411.8225,3680,2968,80.7
234,서울특별시 동대문구 청량리동,동대문구,청량리동,0.0,1.25,0.0,0.0,0.0,0.6382978723404255,0.5333333333333333,0.375,0.0,0.0,0.0,0.0,2.7966312056737586,0.0,1589.0,1434.0,3680,2968,80.7
235,서울특별시 동대문구 회기동,동대문구,회기동,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,0.6666666666666666,1.0,1.3043478260869565,0.0,0.0,0.0,4.034844279987666,0.0,0.0,0.0,3680,2968,80.7
236,서울특별시 동대문구 휘경동,동대문구,휘경동,0.0,0.0,0.0,0.0,0.6666666666666666,1.702127659574468,1.2,1.125,0.0,0.0,0.0,0.0,4.693794326241135,1775.0,1578.5,1399.0375,3680,2968,80.7
237,서울특별시 동대문구 이문동,동대문구,이문동,3.333333333333333,1.25,0.0,2.5,0.6666666666666666,2.553191489361702,1.4666666666666668,1.375,0.8695652173913043,0.0,0.0,0.0,14.014423373419673,0.0,1506.645,1361.645,3680,2968,80.7
238,서울특별시 중랑구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
239,서울특별시 중랑구 면목동,중랑구,면목동,0.0,2.5,0.0,2.5,2.0,3.617021276595745,3.333333333333333,4.75,0.43478260869565216,0.0,0.0,0.0,19.13513721862473,1752.0,1505.595,1327.5,4288,3222,75.1
240,서울특별시 중랑구 상봉동,중랑구,상봉동,0.0,3.75,0.0,0.0,1.3333333333333333,1.276595744680851,1.4666666666666668,1.875,1.3043478260869565,0.0,10.0,5.0,26.00594357076781,0.0,1526.0,1364.3333333333333,4288,3222,75.1
241,서울특별시 중랑구 중화동,중랑구,중화동,0.0,1.25,3.333333333333333,0.0,0.0,0.851063829787234,1.7333333333333334,1.5,0.0,0.0,0.0,0.0,8.6677304964539,1915.0,1575.0,1429.0,4288,3222,75.1
242,서울특별시 중랑구 묵동,중랑구,묵동,0.0,0.0,3.333333333333333,0.0,0.6666666666666666,1.276595744680851,1.2,2.0,0.0,0.0,0.0,0.0,8.47659574468085,0.0,1528.0,1378.0,4288,3222,75.1
243,서울특별시 중랑구 망우동,중랑구,망우동,3.333333333333333,1.25,0.0,2.5,0.0,1.702127659574468,2.0,1.375,0.0,0.0,0.0,0.0,12.160460992907801,0.0,1522.333333333333,1374.3333333333333,4288,3222,75.1
244,서울특별시 중랑구 신내동,중랑구,신내동,3.333333333333333,1.25,0.0,0.0,0.6666666666666666,1.0638297872340425,1.0666666666666667,1.0,0.43478260869565216,0.0,0.0,0.0,8.81527906259636,0.0,1536.0,1386.0,4288,3222,75.1
245,서울특별시 성북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
